run,population,behaviour,code
76,Elaham,34,customary
76,Elaham,35,ecological explanation
76,Elaham,36,ecological explanation
76,Elaham,37,customary
76,Elaham,38,absent
76,Elaham,39,customary
76,Elaham,40,absent
76,Elaham,41,customary
76,Elaham,42,absent
76,Elaham,43,absent
76,Elaham,44,customary
76,Elaham,45,absent
76,Elaham,46,ecological explanation
76,Elaham,47,customary
76,Elaham,48,absent
76,Elaham,49,customary
76,Elaham,50,customary
76,Elaham,51,customary
76,Elaham,52,ecological explanation
76,Elaham,53,ecological explanation
76,Elaham,54,absent
76,Elaham,55,ecological explanation
76,Elaham,56,customary
76,Elaham,57,absent
76,Elaham,58,habitual
76,Elaham,59,customary
76,Elaham,60,absent
76,Elaham,61,customary
76,Elaham,62,customary
76,Elaham,63,absent
76,Elaham,64,customary
76,Elabik,1,customary
76,Elabik,2,customary
76,Elabik,3,customary
76,Elabik,4,absent
76,Elabik,5,habitual
76,Elabik,6,habitual
76,Elabik,7,customary
76,Elabik,8,absent
76,Elabik,9,habitual
76,Elabik,10,habitual
76,Elabik,11,customary
76,Elabik,12,absent
76,Elabik,13,absent
76,Elabik,14,absent
76,Elabik,15,habitual
76,Elabik,16,absent
76,Elabik,17,customary
76,Elabik,18,habitual
76,Elabik,19,customary
76,Elabik,20,absent
76,Elabik,21,customary
76,Elabik,22,customary
76,Elabik,23,customary
76,Elabik,24,absent
76,Elabik,25,absent
76,Elabik,26,habitual
76,Elabik,27,absent
76,Elabik,28,habitual
76,Elabik,29,customary
76,Elabik,30,absent
76,Elabik,31,absent
76,Elabik,32,absent
76,Elabik,33,absent
76,Elabik,34,customary
76,Elabik,35,present
76,Elabik,36,absent
76,Elabik,37,customary
76,Elabik,38,absent
76,Elabik,39,customary
76,Elabik,40,absent
76,Elabik,41,customary
76,Elabik,42,absent
76,Elabik,43,habitual
76,Elabik,44,customary
76,Elabik,45,present
76,Elabik,46,absent
76,Elabik,47,customary
76,Elabik,48,absent
76,Elabik,49,customary
76,Elabik,50,customary
76,Elabik,51,absent
76,Elabik,52,absent
76,Elabik,53,absent
76,Elabik,54,absent
76,Elabik,55,customary
76,Elabik,56,customary
76,Elabik,57,absent
76,Elabik,58,customary
76,Elabik,59,customary
76,Elabik,60,absent
76,Elabik,61,customary
76,Elabik,62,customary
76,Elabik,63,absent
76,Elabik,64,customary
76,Ognodub,1,absent
76,Ognodub,2,customary
76,Ognodub,3,customary
76,Ognodub,4,absent
76,Ognodub,5,habitual
76,Ognodub,6,absent
76,Ognodub,7,customary
76,Ognodub,8,absent
76,Ognodub,9,habitual
76,Ognodub,10,absent
76,Ognodub,11,customary
76,Ognodub,12,absent
76,Ognodub,13,absent
76,Ognodub,14,absent
76,Ognodub,15,habitual
76,Ognodub,16,absent
76,Ognodub,17,customary
76,Ognodub,18,absent
76,Ognodub,19,habitual
76,Ognodub,20,absent
76,Ognodub,21,customary
76,Ognodub,22,habitual
76,Ognodub,23,habitual
76,Ognodub,24,absent
76,Ognodub,25,absent
76,Ognodub,26,habitual
76,Ognodub,27,absent
76,Ognodub,28,customary
76,Ognodub,29,customary
76,Ognodub,30,absent
76,Ognodub,31,absent
76,Ognodub,32,habitual
76,Ognodub,33,absent
76,Ognodub,34,ecological explanation
76,Ognodub,35,habitual
76,Ognodub,36,absent
76,Ognodub,37,customary
76,Ognodub,38,absent
76,Ognodub,39,customary
76,Ognodub,40,ecological explanation
76,Ognodub,41,customary
76,Ognodub,42,ecological explanation
76,Ognodub,43,absent
76,Ognodub,44,customary
76,Ognodub,45,absent
76,Ognodub,46,absent
76,Ognodub,47,customary
76,Ognodub,48,habitual
76,Ognodub,49,customary
76,Ognodub,50,customary
76,Ognodub,51,ecological explanation
76,Ognodub,52,absent
76,Ognodub,53,absent
76,Ognodub,54,absent
76,Ognodub,55,customary
76,Ognodub,56,customary
76,Ognodub,57,absent
76,Ognodub,58,ecological explanation
76,Ognodub,59,customary
76,Ognodub,60,absent
76,Ognodub,61,customary
76,Ognodub,62,customary
76,Ognodub,63,absent
76,Ognodub,64,ecological explanation
77,Uossob,1,absent
77,Uossob,2,absent
77,Uossob,3,absent
77,Uossob,4,habitual
77,Uossob,5,absent
77,Uossob,6,customary
77,Uossob,7,habitual
77,Uossob,8,habitual
77,Uossob,9,absent
77,Uossob,10,absent
77,Uossob,11,absent
77,Uossob,12,customary
77,Uossob,13,absent
77,Uossob,14,habitual
77,Uossob,15,customary
77,Uossob,16,present
77,Uossob,17,absent
77,Uossob,18,habitual
77,Uossob,19,customary
77,Uossob,20,customary
77,Uossob,21,customary
77,Uossob,22,absent
77,Uossob,23,absent
77,Uossob,24,absent
77,Uossob,25,absent
77,Uossob,26,customary
77,Uossob,27,absent
77,Uossob,28,absent
77,Uossob,29,absent
77,Uossob,30,customary
77,Uossob,31,absent
77,Uossob,32,habitual
77,Uossob,33,ecological explanation
77,Uossob,34,customary
77,Uossob,35,ecological explanation
77,Uossob,36,ecological explanation
77,Uossob,37,ecological explanation
77,Uossob,38,ecological explanation
77,Uossob,39,customary
77,Uossob,40,absent
77,Uossob,41,customary
77,Uossob,42,absent
77,Uossob,43,ecological explanation
77,Uossob,44,customary
77,Uossob,45,customary
77,Uossob,46,absent
77,Uossob,47,ecological explanation
77,Uossob,48,customary
77,Uossob,49,customary
77,Uossob,50,customary
77,Uossob,51,customary
77,Uossob,52,customary
77,Uossob,53,present
77,Uossob,54,customary
77,Uossob,55,ecological explanation
77,Uossob,56,absent
77,Uossob,57,customary
77,Uossob,58,absent
77,Uossob,59,absent
77,Uossob,60,absent
77,Uossob,61,absent
77,Uossob,62,absent
77,Uossob,63,customary
77,Uossob,64,customary
77,Iat Forest,1,absent
77,Iat Forest,2,absent
77,Iat Forest,3,customary
77,Iat Forest,4,habitual
77,Iat Forest,5,absent
77,Iat Forest,6,customary
77,Iat Forest,7,habitual
77,Iat Forest,8,habitual
77,Iat Forest,9,absent
77,Iat Forest,10,absent
77,Iat Forest,11,absent
77,Iat Forest,12,customary
77,Iat Forest,13,absent
77,Iat Forest,14,habitual
77,Iat Forest,15,customary
77,Iat Forest,16,absent
77,Iat Forest,17,absent
77,Iat Forest,18,habitual
77,Iat Forest,19,customary
77,Iat Forest,20,customary
77,Iat Forest,21,customary
77,Iat Forest,22,absent
77,Iat Forest,23,absent
77,Iat Forest,24,absent
77,Iat Forest,25,absent
77,Iat Forest,26,customary
77,Iat Forest,27,habitual
77,Iat Forest,28,absent
77,Iat Forest,29,absent
77,Iat Forest,30,customary
77,Iat Forest,31,absent
77,Iat Forest,32,present
77,Iat Forest,33,present
77,Iat Forest,34,customary
77,Iat Forest,35,absent
77,Iat Forest,36,absent
77,Iat Forest,37,absent
77,Iat Forest,38,absent
77,Iat Forest,39,customary
77,Iat Forest,40,absent
77,Iat Forest,41,customary
77,Iat Forest,42,habitual
77,Iat Forest,43,absent
77,Iat Forest,44,customary
77,Iat Forest,45,customary
77,Iat Forest,46,absent
77,Iat Forest,47,present
77,Iat Forest,48,customary
77,Iat Forest,49,customary
77,Iat Forest,50,customary
77,Iat Forest,51,habitual
77,Iat Forest,52,customary
77,Iat Forest,53,present
77,Iat Forest,54,customary
77,Iat Forest,55,absent
77,Iat Forest,56,ecological explanation
77,Iat Forest,57,customary
77,Iat Forest,58,ecological explanation
77,Iat Forest,59,ecological explanation
77,Iat Forest,60,absent
77,Iat Forest,61,absent
77,Iat Forest,62,ecological explanation
77,Iat Forest,63,customary
77,Iat Forest,64,customary
77,Ebmog,1,absent
77,Ebmog,2,habitual
77,Ebmog,3,habitual
77,Ebmog,4,present
77,Ebmog,5,customary
77,Ebmog,6,customary
77,Ebmog,7,habitual
77,Ebmog,8,absent
77,Ebmog,9,absent
77,Ebmog,10,present
77,Ebmog,11,absent
77,Ebmog,12,customary
77,Ebmog,13,customary
77,Ebmog,14,habitual
77,Ebmog,15,habitual
77,Ebmog,16,absent
77,Ebmog,17,absent
77,Ebmog,18,habitual
77,Ebmog,19,customary
77,Ebmog,20,customary
77,Ebmog,21,habitual
77,Ebmog,22,customary
77,Ebmog,23,present
77,Ebmog,24,absent
77,Ebmog,25,habitual
77,Ebmog,26,absent
77,Ebmog,27,habitual
77,Ebmog,28,customary
77,Ebmog,29,habitual
77,Ebmog,30,customary
77,Ebmog,31,absent
77,Ebmog,32,absent
77,Ebmog,33,customary
77,Ebmog,34,customary
77,Ebmog,35,absent
77,Ebmog,36,customary
77,Ebmog,37,customary
77,Ebmog,38,customary
77,Ebmog,39,absent
77,Ebmog,40,absent
77,Ebmog,41,customary
77,Ebmog,42,absent
77,Ebmog,43,customary
77,Ebmog,44,absent
77,Ebmog,45,absent
77,Ebmog,46,absent
77,Ebmog,47,customary
77,Ebmog,48,customary
77,Ebmog,49,customary
77,Ebmog,50,habitual
77,Ebmog,51,absent
77,Ebmog,52,absent
77,Ebmog,53,absent
77,Ebmog,54,absent
77,Ebmog,55,habitual
77,Ebmog,56,absent
77,Ebmog,57,absent
77,Ebmog,58,customary
77,Ebmog,59,present
77,Ebmog,60,absent
77,Ebmog,61,absent
77,Ebmog,62,customary
77,Ebmog,63,customary
77,Ebmog,64,customary
77,Elaham,1,absent
77,Elaham,2,habitual
77,Elaham,3,habitual
77,Elaham,4,habitual
77,Elaham,5,customary
77,Elaham,6,customary
77,Elaham,7,habitual
77,Elaham,8,habitual
77,Elaham,9,absent
77,Elaham,10,absent
77,Elaham,11,absent
77,Elaham,12,customary
77,Elaham,13,habitual
77,Elaham,14,habitual
77,Elaham,15,customary
77,Elaham,16,absent
77,Elaham,17,habitual
77,Elaham,18,present
77,Elaham,19,customary
77,Elaham,20,customary
77,Elaham,21,customary
77,Elaham,22,customary
77,Elaham,23,absent
77,Elaham,24,absent
77,Elaham,25,customary
77,Elaham,26,absent
77,Elaham,27,present
77,Elaham,28,habitual
77,Elaham,29,habitual
77,Elaham,30,customary
77,Elaham,31,absent
77,Elaham,32,absent
77,Elaham,33,customary
77,Elaham,34,customary
77,Elaham,35,absent
77,Elaham,36,customary
77,Elaham,37,customary
77,Elaham,38,absent
77,Elaham,39,ecological explanation
77,Elaham,40,absent
77,Elaham,41,customary
77,Elaham,42,ecological explanation
77,Elaham,43,customary
77,Elaham,44,ecological explanation
77,Elaham,45,absent
77,Elaham,46,absent
77,Elaham,47,customary
77,Elaham,48,customary
77,Elaham,49,customary
77,Elaham,50,absent
77,Elaham,51,ecological explanation
77,Elaham,52,ecological explanation
77,Elaham,53,ecological explanation
77,Elaham,54,ecological explanation
77,Elaham,55,habitual
77,Elaham,56,absent
77,Elaham,57,absent
77,Elaham,58,customary
77,Elaham,59,absent
77,Elaham,60,absent
77,Elaham,61,absent
77,Elaham,62,habitual
77,Elaham,63,customary
77,Elaham,64,customary
77,Elabik,1,present
77,Elabik,2,present
77,Elabik,3,habitual
77,Elabik,4,habitual
77,Elabik,5,customary
77,Elabik,6,customary
77,Elabik,7,absent
77,Elabik,8,absent
77,Elabik,9,absent
77,Elabik,10,absent
77,Elabik,11,absent
77,Elabik,12,customary
77,Elabik,13,customary
77,Elabik,14,habitual
77,Elabik,15,present
77,Elabik,16,absent
77,Elabik,17,habitual
77,Elabik,18,habitual
77,Elabik,19,customary
77,Elabik,20,customary
77,Elabik,21,absent
77,Elabik,22,customary
77,Elabik,23,absent
77,Elabik,24,absent
77,Elabik,25,customary
77,Elabik,26,absent
77,Elabik,27,absent
77,Elabik,28,customary
77,Elabik,29,habitual
77,Elabik,30,customary
77,Elabik,31,absent
77,Elabik,32,absent
77,Elabik,33,customary
77,Elabik,34,customary
77,Elabik,35,absent
77,Elabik,36,customary
77,Elabik,37,customary
77,Elabik,38,customary
77,Elabik,39,customary
77,Elabik,40,absent
77,Elabik,41,customary
77,Elabik,42,absent
77,Elabik,43,customary
77,Elabik,44,habitual
77,Elabik,45,absent
77,Elabik,46,absent
77,Elabik,47,customary
77,Elabik,48,customary
77,Elabik,49,customary
77,Elabik,50,absent
77,Elabik,51,absent
77,Elabik,52,absent
77,Elabik,53,absent
77,Elabik,54,absent
77,Elabik,55,present
77,Elabik,56,habitual
77,Elabik,57,absent
77,Elabik,58,customary
77,Elabik,59,absent
77,Elabik,60,absent
77,Elabik,61,absent
77,Elabik,62,habitual
77,Elabik,63,habitual
77,Elabik,64,customary
77,Ognodub,1,absent
77,Ognodub,2,habitual
77,Ognodub,3,customary
77,Ognodub,4,habitual
77,Ognodub,5,habitual
77,Ognodub,6,customary
77,Ognodub,7,present
77,Ognodub,8,absent
77,Ognodub,9,absent
77,Ognodub,10,absent
77,Ognodub,11,absent
77,Ognodub,12,customary
77,Ognodub,13,customary
77,Ognodub,14,habitual
77,Ognodub,15,habitual
77,Ognodub,16,absent
77,Ognodub,17,absent
77,Ognodub,18,absent
77,Ognodub,19,customary
77,Ognodub,20,customary
77,Ognodub,21,habitual
77,Ognodub,22,customary
77,Ognodub,23,absent
77,Ognodub,24,absent
77,Ognodub,25,customary
77,Ognodub,26,absent
77,Ognodub,27,absent
77,Ognodub,28,customary
77,Ognodub,29,absent
77,Ognodub,30,customary
77,Ognodub,31,absent
77,Ognodub,32,absent
77,Ognodub,33,customary
77,Ognodub,34,customary
77,Ognodub,35,absent
77,Ognodub,36,customary
77,Ognodub,37,customary
77,Ognodub,38,customary
77,Ognodub,39,customary
77,Ognodub,40,habitual
77,Ognodub,41,ecological explanation
77,Ognodub,42,absent
77,Ognodub,43,customary
77,Ognodub,44,absent
77,Ognodub,45,ecological explanation
77,Ognodub,46,ecological explanation
77,Ognodub,47,customary
77,Ognodub,48,ecological explanation
77,Ognodub,49,customary
77,Ognodub,50,ecological explanation
77,Ognodub,51,absent
77,Ognodub,52,absent
77,Ognodub,53,absent
77,Ognodub,54,absent
77,Ognodub,55,absent
77,Ognodub,56,habitual
77,Ognodub,57,ecological explanation
77,Ognodub,58,customary
77,Ognodub,59,absent
77,Ognodub,60,absent
77,Ognodub,61,absent
77,Ognodub,62,customary
77,Ognodub,63,ecological explanation
77,Ognodub,64,customary
78,Uossob,1,customary
78,Uossob,2,habitual
78,Uossob,3,customary
78,Uossob,4,customary
78,Uossob,5,customary
78,Uossob,6,habitual
78,Uossob,7,habitual
78,Uossob,8,customary
78,Uossob,9,absent
78,Uossob,10,customary
78,Uossob,11,absent
78,Uossob,12,habitual
78,Uossob,13,customary
78,Uossob,14,absent
78,Uossob,15,absent
78,Uossob,16,customary
78,Uossob,17,absent
78,Uossob,18,habitual
78,Uossob,19,absent
78,Uossob,20,absent
78,Uossob,21,customary
78,Uossob,22,absent
78,Uossob,23,absent
78,Uossob,24,absent
78,Uossob,25,absent
78,Uossob,26,customary
78,Uossob,27,customary
78,Uossob,28,absent
78,Uossob,29,absent
78,Uossob,30,absent
78,Uossob,31,absent
78,Uossob,32,present
78,Uossob,33,ecological explanation
78,Uossob,34,customary
78,Uossob,35,ecological explanation
78,Uossob,36,absent
78,Uossob,37,customary
78,Uossob,38,customary
78,Uossob,39,customary
78,Uossob,40,absent
78,Uossob,41,customary
78,Uossob,42,customary
78,Uossob,43,ecological explanation
78,Uossob,44,ecological explanation
78,Uossob,45,customary
78,Uossob,46,ecological explanation
78,Uossob,47,ecological explanation
78,Uossob,48,absent
78,Uossob,49,customary
78,Uossob,50,absent
78,Uossob,51,absent
78,Uossob,52,customary
78,Uossob,53,ecological explanation
78,Uossob,54,ecological explanation
78,Uossob,55,absent
78,Uossob,56,ecological explanation
78,Uossob,57,ecological explanation
78,Uossob,58,customary
78,Uossob,59,absent
78,Uossob,60,ecological explanation
78,Uossob,61,present
78,Uossob,62,customary
78,Uossob,63,customary
78,Uossob,64,ecological explanation
78,Iat Forest,1,customary
78,Iat Forest,2,habitual
78,Iat Forest,3,customary
78,Iat Forest,4,customary
78,Iat Forest,5,habitual
78,Iat Forest,6,habitual
78,Iat Forest,7,absent
78,Iat Forest,8,customary
78,Iat Forest,9,absent
78,Iat Forest,10,customary
78,Iat Forest,11,absent
78,Iat Forest,12,habitual
78,Iat Forest,13,customary
78,Iat Forest,14,absent
78,Iat Forest,15,absent
78,Iat Forest,16,customary
78,Iat Forest,17,absent
78,Iat Forest,18,customary
78,Iat Forest,19,customary
78,Iat Forest,20,present
78,Iat Forest,21,customary
78,Iat Forest,22,absent
78,Iat Forest,23,absent
78,Iat Forest,24,absent
78,Iat Forest,25,absent
78,Iat Forest,26,customary
78,Iat Forest,27,habitual
78,Iat Forest,28,absent
78,Iat Forest,29,absent
78,Iat Forest,30,absent
78,Iat Forest,31,absent
78,Iat Forest,32,absent
78,Iat Forest,33,absent
78,Iat Forest,34,customary
78,Iat Forest,35,absent
78,Iat Forest,36,customary
78,Iat Forest,37,customary
78,Iat Forest,38,customary
78,Iat Forest,39,customary
78,Iat Forest,40,customary
78,Iat Forest,41,customary
78,Iat Forest,42,customary
78,Iat Forest,43,absent
78,Iat Forest,44,present
78,Iat Forest,45,customary
78,Iat Forest,46,absent
78,Iat Forest,47,absent
78,Iat Forest,48,absent
78,Iat Forest,49,customary
78,Iat Forest,50,absent
78,Iat Forest,51,absent
78,Iat Forest,52,customary
78,Iat Forest,53,absent
78,Iat Forest,54,habitual
78,Iat Forest,55,ecological explanation
78,Iat Forest,56,absent
78,Iat Forest,57,absent
78,Iat Forest,58,customary
78,Iat Forest,59,ecological explanation
78,Iat Forest,60,present
78,Iat Forest,61,absent
78,Iat Forest,62,customary
78,Iat Forest,63,customary
78,Iat Forest,64,absent
78,Ebmog,1,customary
78,Ebmog,2,absent
78,Ebmog,3,customary
78,Ebmog,4,customary
78,Ebmog,5,absent
78,Ebmog,6,habitual
78,Ebmog,7,present
78,Ebmog,8,customary
78,Ebmog,9,customary
78,Ebmog,10,absent
78,Ebmog,11,absent
78,Ebmog,12,habitual
78,Ebmog,13,customary
78,Ebmog,14,absent
78,Ebmog,15,habitual
78,Ebmog,16,absent
78,Ebmog,17,present
78,Ebmog,18,customary
78,Ebmog,19,customary
78,Ebmog,20,absent
78,Ebmog,21,customary
78,Ebmog,22,absent
78,Ebmog,23,absent
78,Ebmog,24,customary
78,Ebmog,25,absent
78,Ebmog,26,absent
78,Ebmog,27,habitual
78,Ebmog,28,absent
78,Ebmog,29,customary
78,Ebmog,30,customary
78,Ebmog,31,absent
78,Ebmog,32,absent
78,Ebmog,33,absent
78,Ebmog,34,absent
78,Ebmog,35,customary
78,Ebmog,36,customary
78,Ebmog,37,present
78,Ebmog,38,absent
78,Ebmog,39,absent
78,Ebmog,40,customary
78,Ebmog,41,absent
78,Ebmog,42,customary
78,Ebmog,43,customary
78,Ebmog,44,habitual
78,Ebmog,45,absent
78,Ebmog,46,customary
78,Ebmog,47,customary
78,Ebmog,48,customary
78,Ebmog,49,customary
78,Ebmog,50,customary
78,Ebmog,51,absent
78,Ebmog,52,absent
78,Ebmog,53,customary
78,Ebmog,54,customary
78,Ebmog,55,customary
78,Ebmog,56,customary
78,Ebmog,57,customary
78,Ebmog,58,absent
78,Ebmog,59,customary
78,Ebmog,60,absent
78,Ebmog,61,absent
78,Ebmog,62,absent
78,Ebmog,63,absent
78,Ebmog,64,customary
78,Elaham,1,customary
78,Elaham,2,habitual
78,Elaham,3,customary
78,Elaham,4,customary
78,Elaham,5,present
78,Elaham,6,customary
78,Elaham,7,absent
78,Elaham,8,habitual
78,Elaham,9,customary
78,Elaham,10,habitual
78,Elaham,11,absent
78,Elaham,12,customary
78,Elaham,13,habitual
78,Elaham,14,absent
78,Elaham,15,habitual
78,Elaham,16,absent
78,Elaham,17,absent
78,Elaham,18,customary
78,Elaham,19,habitual
78,Elaham,20,habitual
78,Elaham,21,customary
78,Elaham,22,present
78,Elaham,23,absent
78,Elaham,24,customary
78,Elaham,25,present
78,Elaham,26,habitual
78,Elaham,27,habitual
78,Elaham,28,absent
78,Elaham,29,customary
78,Elaham,30,habitual
78,Elaham,31,absent
78,Elaham,32,absent
78,Elaham,33,absent
78,Elaham,34,absent
78,Elaham,35,customary
78,Elaham,36,customary
78,Elaham,37,present
78,Elaham,38,habitual
78,Elaham,39,absent
78,Elaham,40,customary
78,Elaham,41,ecological explanation
78,Elaham,42,customary
78,Elaham,43,customary
78,Elaham,44,absent
78,Elaham,45,absent
78,Elaham,46,customary
78,Elaham,47,customary
78,Elaham,48,customary
78,Elaham,49,customary
78,Elaham,50,customary
78,Elaham,51,absent
78,Elaham,52,absent
78,Elaham,53,customary
78,Elaham,54,customary
78,Elaham,55,customary
78,Elaham,56,customary
78,Elaham,57,customary
78,Elaham,58,ecological explanation
78,Elaham,59,customary
78,Elaham,60,absent
78,Elaham,61,absent
78,Elaham,62,ecological explanation
78,Elaham,63,ecological explanation
78,Elaham,64,customary
78,Elabik,1,customary
78,Elabik,2,customary
78,Elabik,3,habitual
78,Elabik,4,customary
78,Elabik,5,present
78,Elabik,6,habitual
78,Elabik,7,absent
78,Elabik,8,customary
78,Elabik,9,customary
78,Elabik,10,absent
78,Elabik,11,habitual
78,Elabik,12,habitual
78,Elabik,13,customary
78,Elabik,14,absent
78,Elabik,15,customary
78,Elabik,16,absent
78,Elabik,17,absent
78,Elabik,18,customary
78,Elabik,19,customary
78,Elabik,20,absent
78,Elabik,21,customary
78,Elabik,22,present
78,Elabik,23,absent
78,Elabik,24,habitual
78,Elabik,25,absent
78,Elabik,26,habitual
78,Elabik,27,absent
78,Elabik,28,absent
78,Elabik,29,customary
78,Elabik,30,customary
78,Elabik,31,habitual
78,Elabik,32,present
78,Elabik,33,absent
78,Elabik,34,habitual
78,Elabik,35,customary
78,Elabik,36,customary
78,Elabik,37,absent
78,Elabik,38,absent
78,Elabik,39,habitual
78,Elabik,40,present
78,Elabik,41,absent
78,Elabik,42,customary
78,Elabik,43,customary
78,Elabik,44,habitual
78,Elabik,45,absent
78,Elabik,46,customary
78,Elabik,47,customary
78,Elabik,48,habitual
78,Elabik,49,customary
78,Elabik,50,habitual
78,Elabik,51,absent
78,Elabik,52,absent
78,Elabik,53,customary
78,Elabik,54,customary
78,Elabik,55,customary
78,Elabik,56,customary
78,Elabik,57,customary
78,Elabik,58,absent
78,Elabik,59,customary
78,Elabik,60,absent
78,Elabik,61,habitual
78,Elabik,62,customary
78,Elabik,63,habitual
78,Elabik,64,customary
78,Ognodub,1,customary
78,Ognodub,2,habitual
78,Ognodub,3,present
78,Ognodub,4,customary
78,Ognodub,5,absent
78,Ognodub,6,habitual
78,Ognodub,7,absent
78,Ognodub,8,customary
78,Ognodub,9,customary
78,Ognodub,10,absent
78,Ognodub,11,absent
78,Ognodub,12,customary
78,Ognodub,13,habitual
78,Ognodub,14,absent
78,Ognodub,15,customary
78,Ognodub,16,absent
78,Ognodub,17,present
78,Ognodub,18,customary
78,Ognodub,19,habitual
78,Ognodub,20,present
78,Ognodub,21,customary
78,Ognodub,22,absent
78,Ognodub,23,absent
78,Ognodub,24,absent
78,Ognodub,25,absent
78,Ognodub,26,habitual
78,Ognodub,27,habitual
78,Ognodub,28,absent
78,Ognodub,29,customary
78,Ognodub,30,customary
78,Ognodub,31,absent
78,Ognodub,32,absent
78,Ognodub,33,present
78,Ognodub,34,ecological explanation
78,Ognodub,35,customary
78,Ognodub,36,ecological explanation
78,Ognodub,37,ecological explanation
78,Ognodub,38,ecological explanation
78,Ognodub,39,absent
78,Ognodub,40,ecological explanation
78,Ognodub,41,absent
78,Ognodub,42,ecological explanation
78,Ognodub,43,customary
78,Ognodub,44,customary
78,Ognodub,45,absent
78,Ognodub,46,customary
78,Ognodub,47,customary
78,Ognodub,48,customary
78,Ognodub,49,customary
78,Ognodub,50,ecological explanation
78,Ognodub,51,absent
78,Ognodub,52,absent
78,Ognodub,53,customary
78,Ognodub,54,customary
78,Ognodub,55,customary
78,Ognodub,56,absent
78,Ognodub,57,customary
78,Ognodub,58,absent
78,Ognodub,59,customary
78,Ognodub,60,absent
78,Ognodub,61,habitual
78,Ognodub,62,customary
78,Ognodub,63,absent
78,Ognodub,64,customary
79,Uossob,1,customary
79,Uossob,2,customary
79,Uossob,3,customary
79,Uossob,4,absent
79,Uossob,5,customary
79,Uossob,6,present
79,Uossob,7,customary
79,Uossob,8,absent
79,Uossob,9,absent
79,Uossob,10,absent
79,Uossob,11,absent
79,Uossob,12,absent
79,Uossob,13,customary
79,Uossob,14,customary
79,Uossob,15,absent
79,Uossob,16,customary
79,Uossob,17,absent
79,Uossob,18,absent
79,Uossob,19,present
79,Uossob,20,present
79,Uossob,21,absent
79,Uossob,22,absent
79,Uossob,23,absent
79,Uossob,24,customary
79,Uossob,25,absent
79,Uossob,26,customary
79,Uossob,27,absent
79,Uossob,28,customary
79,Uossob,29,habitual
79,Uossob,30,absent
79,Uossob,31,present
79,Uossob,32,absent
79,Uossob,33,absent
79,Uossob,34,absent
79,Uossob,35,customary
79,Uossob,36,customary
79,Uossob,37,customary
79,Uossob,38,absent
79,Uossob,39,ecological explanation
79,Uossob,40,customary
79,Uossob,41,customary
79,Uossob,42,customary
79,Uossob,43,ecological explanation
79,Uossob,44,customary
79,Uossob,45,customary
79,Uossob,46,ecological explanation
79,Uossob,47,customary
79,Uossob,48,absent
79,Uossob,49,ecological explanation
79,Uossob,50,absent
79,Uossob,51,ecological explanation
79,Uossob,52,ecological explanation
79,Uossob,53,habitual
79,Uossob,54,ecological explanation
79,Uossob,55,customary
79,Uossob,56,customary
79,Uossob,57,customary
79,Uossob,58,ecological explanation
79,Uossob,59,customary
79,Uossob,60,absent
79,Uossob,61,customary
79,Uossob,62,absent
79,Uossob,63,absent
79,Uossob,64,ecological explanation
79,Iat Forest,1,customary
79,Iat Forest,2,customary
79,Iat Forest,3,customary
79,Iat Forest,4,absent
79,Iat Forest,5,customary
79,Iat Forest,6,habitual
79,Iat Forest,7,habitual
79,Iat Forest,8,present
79,Iat Forest,9,absent
79,Iat Forest,10,absent
79,Iat Forest,11,absent
79,Iat Forest,12,absent
79,Iat Forest,13,habitual
79,Iat Forest,14,customary
79,Iat Forest,15,absent
79,Iat Forest,16,customary
79,Iat Forest,17,absent
79,Iat Forest,18,absent
79,Iat Forest,19,customary
79,Iat Forest,20,habitual
79,Iat Forest,21,absent
79,Iat Forest,22,absent
79,Iat Forest,23,absent
79,Iat Forest,24,customary
79,Iat Forest,25,present
79,Iat Forest,26,customary
79,Iat Forest,27,habitual
79,Iat Forest,28,customary
79,Iat Forest,29,habitual
79,Iat Forest,30,habitual
79,Iat Forest,31,habitual
79,Iat Forest,32,absent
79,Iat Forest,33,ecological explanation
79,Iat Forest,34,present
79,Iat Forest,35,customary
79,Iat Forest,36,customary
79,Iat Forest,37,customary
79,Iat Forest,38,absent
79,Iat Forest,39,absent
79,Iat Forest,40,customary
79,Iat Forest,41,customary
79,Iat Forest,42,customary
79,Iat Forest,43,habitual
79,Iat Forest,44,customary
79,Iat Forest,45,customary
79,Iat Forest,46,absent
79,Iat Forest,47,customary
79,Iat Forest,48,ecological explanation
79,Iat Forest,49,absent
79,Iat Forest,50,habitual
79,Iat Forest,51,absent
79,Iat Forest,52,absent
79,Iat Forest,53,customary
79,Iat Forest,54,absent
79,Iat Forest,55,customary
79,Iat Forest,56,customary
79,Iat Forest,57,customary
79,Iat Forest,58,present
79,Iat Forest,59,customary
79,Iat Forest,60,ecological explanation
79,Iat Forest,61,customary
79,Iat Forest,62,absent
79,Iat Forest,63,absent
79,Iat Forest,64,absent
79,Ebmog,1,customary
79,Ebmog,2,customary
79,Ebmog,3,absent
79,Ebmog,4,present
79,Ebmog,5,absent
79,Ebmog,6,habitual
79,Ebmog,7,habitual
79,Ebmog,8,absent
79,Ebmog,9,absent
79,Ebmog,10,absent
79,Ebmog,11,absent
79,Ebmog,12,habitual
79,Ebmog,13,absent
79,Ebmog,14,customary
79,Ebmog,15,absent
79,Ebmog,16,absent
79,Ebmog,17,customary
79,Ebmog,18,absent
